date,Secs-of-year,Calculated Date,"BX,_GSE","BY,_GSE","BZ,_GSE","BY,_GSM ","BZ,_GSM","VX_VELOCITY,_GSE","VY_VELOCITY,_GSE","VZ_VELOCITY,_GSE",TEMPERATURE,SYM
1998,4052700,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-4
1998,4053000,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-3
1998,4053300,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-3
1998,4053600,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-4
1998,4053900,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-4
1998,4054200,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-5
1998,4054500,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-6
1998,4054800,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-7
1998,4055100,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-7
1998,4055400,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-8
1998,4055700,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-8
1998,4056000,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-8
1998,4056300,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-8
1998,4056600,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-8
1998,4056900,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-8
1998,4057200,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-8
1998,4057500,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-8
1998,4057800,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-7
1998,4058100,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-6
1998,4058400,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-5
1998,4058700,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-5
1998,4059000,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-5
1998,4059300,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-6
1998,4059600,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-7
1998,4059900,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-8
1998,4060200,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-10
1998,4060500,1998-02-16,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-10
1998,4060800,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-11
1998,4061100,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4061400,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4061700,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4062000,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4062300,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4062600,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4062900,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4063200,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4063500,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4063800,1998-02-17,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,4064100,1998-02-17,4.88,-2.14,0,-1.86,-1.06,-372.8,-2,-31.6,23452,-11
1998,4064400,1998-02-17,4.97,-2.02,0.55,-2.03,-0.52,-372.3,-2.3,-29.7,25104,-11
1998,4064700,1998-02-17,4.6,-2.33,1.81,-2.92,0.42,-376.9,-4.5,-13.4,23029,-12
1998,4065000,1998-02-17,4.92,-1.84,1.54,-2.36,0.43,-374.7,1.8,-14.7,24802,-11
1998,4065300,1998-02-17,5.01,-1.62,1.39,-2.09,0.41,-372.6,4.5,-21,23950,-11
1998,4065600,1998-02-17,5.21,-1.67,0.74,-1.81,-0.17,-373.5,6,-28.7,24716,-11
1998,4065900,1998-02-17,5.12,-1.68,0.83,-1.87,-0.1,-369.8,3.9,-26.2,23072,-11
1998,4066200,1998-02-17,5.07,-1.73,0.66,-1.84,-0.26,-370.8,3,-24.7,22647,-10
1998,4066500,1998-02-17,5.03,-1.8,0.58,-1.86,-0.36,-370.3,3.4,-24.6,22955,-10
1998,4066800,1998-02-17,5.12,-1.48,-0.07,-1.27,-0.77,-368.5,3.5,-27.8,22439,-9
1998,4067100,1998-02-17,5.12,-1.48,-0.68,-0.97,-1.31,-366.5,3.5,-37.1,23459,-10
1998,4067400,1998-02-17,5.06,-1.73,-0.17,-1.44,-0.97,-366.6,3.5,-36.3,21919,-9
1998,4067700,1998-02-17,5.02,-1.9,0.52,-1.92,-0.44,-367.4,2.6,-30,22596,-8
1998,4068000,1998-02-17,4.82,-2.31,0.96,-2.49,-0.24,-369.9,-0.3,-25.1,23464,-9
1998,4068300,1998-02-17,4.94,-2.05,0.85,-2.21,-0.21,-368.4,1.9,-26.8,23250,-9
1998,4068600,1998-02-17,4.98,-2.04,0.81,-2.18,-0.23,-368.2,1.8,-24.7,23451,-9
1998,4068900,1998-02-17,4.83,-2.15,1.35,-2.53,0.21,-370.6,0.7,-19.9,25828,-8
1998,4069200,1998-02-17,5.21,-1.75,1.29,-2.14,0.34,-372.4,0.9,-18.5,20168,-9
1998,4069500,1998-02-17,5.14,-1.54,1.76,-2.18,0.86,-374.2,4.7,-5.3,24680,-8
1998,4069800,1998-02-17,5.13,-1.56,1.79,-2.2,0.89,-375.6,17.3,-11.9,20976,-8
1998,4070100,1998-02-17,4.91,-1.63,1.95,-2.33,1.01,-373.2,9.4,-15,22766,-8
1998,4070400,1998-02-17,5.01,-1.66,1.59,-2.2,0.68,-369.9,4.2,-18.4,21182,-7
1998,4070700,1998-02-17,4.94,-1.28,1.84,-1.97,1.07,-369.9,7.2,-16.5,22938,-7
1998,4071000,1998-02-17,5.03,-1.28,1.72,-1.91,0.98,-369.9,10.4,-14.3,26094,-7
1998,4071300,1998-02-17,4.97,-1.37,1.69,-1.97,0.92,-368.3,9,-16.9,22018,-7
1998,4071600,1998-02-17,5.04,-1.2,1.55,-1.75,0.87,-367.2,11.3,-18.2,22549,-7
1998,4071900,1998-02-17,4.97,-1.35,1.6,-1.91,0.86,-368.3,8.5,-18.1,22828,-6
1998,4072200,1998-02-17,4.99,-1.27,1.64,-1.85,0.94,-366.6,12.3,-16.3,24156,-6
1998,4072500,1998-02-17,4.98,-1.65,1.16,-1.99,0.35,-367.1,9.7,-18.9,24732,-6
1998,4072800,1998-02-17,4.85,-1.7,1.5,-2.18,0.64,-368.8,5.5,-19.2,24247,-6
1998,4073100,1998-02-17,4.86,-1.89,1.53,-2.36,0.6,-371.8,4,-17.3,26422,-6
1998,4073400,1998-02-17,4.55,-2.2,1.58,-2.66,0.53,-374.2,1.9,-15.2,24166,-6
1998,4073700,1998-02-17,4.23,-2.25,2.12,-2.93,1,99999.9,99999.9,99999.9,10000000,-6
1998,4074000,1998-02-17,4.92,-1.49,1.01,-1.77,0.32,-372.2,6.8,-21.4,22167,-6
1998,4074300,1998-02-17,4.51,-1.44,2.17,-2.19,1.41,-370.9,7.2,-18.6,22365,-6
1998,4074600,1998-02-17,4.48,-1.57,2.14,-2.3,1.33,99999.9,99999.9,99999.9,10000000,-6
1998,4074900,1998-02-17,4.79,-1.14,1.82,-1.77,1.23,-369.2,9.4,-17,24654,-6
1998,4075200,1998-02-17,4.87,-1.18,1.65,-1.74,1.05,-368.5,10.2,-19.2,21778,-6
1998,4075500,1998-02-17,4.85,-1.16,1.59,-1.69,1.01,-368,11.5,-18.4,21609,-7
1998,4075800,1998-02-17,4.72,-1.05,1.79,-1.65,1.25,-368.5,13.2,-17.9,21141,-6
1998,4076100,1998-02-17,4.52,-0.74,2.16,-1.51,1.72,-370.6,12.6,-14.2,23170,-6
1998,4076400,1998-02-17,3.2,-2.44,3.06,-3.41,1.92,-378.7,3.8,-6.9,24970,-5
1998,4076700,1998-02-17,2.78,-2.41,3.29,-3.46,2.16,-374.2,10.8,-10.6,22084,-5
1998,4077000,1998-02-17,3.83,-1.53,2.77,-2.44,2.01,-379.9,2.3,-12.9,21006,-5
1998,4077300,1998-02-17,4.13,-1.62,2.57,-2.45,1.8,-373.4,8.2,-12.4,23625,-5
1998,4077600,1998-02-17,4.31,-1.43,2.24,-2.14,1.57,-371.2,10.7,-17.8,20836,-5
1998,4077900,1998-02-17,4.28,-0.94,2.27,-1.68,1.79,-367.8,13.9,-14.9,22880,-6
1998,4078200,1998-02-17,4.65,0.01,1.67,-0.58,1.57,-364.1,20.6,-20.4,24152,-6
1998,4078500,1998-02-17,4.88,0.1,1.35,-0.38,1.3,-364.2,21.2,-20.5,22165,-6
1998,4078800,1998-02-17,4.91,0.12,1.28,-0.33,1.24,99999.9,99999.9,99999.9,10000000,-6
1998,4079100,1998-02-17,5.03,0.24,0.45,0.07,0.51,99999.9,99999.9,99999.9,10000000,-6
1998,4079400,1998-02-17,5.07,0.24,0.3,0.13,0.36,-360,25.3,-34.1,21952,-5
1998,4079700,1998-02-17,5.12,0.04,0.48,-0.12,0.46,-357.9,24.4,-32.5,21769,-5
1998,4080000,1998-02-17,5.17,0.04,0.11,0,0.12,-357,24.7,-34.5,23477,-6
1998,4080300,1998-02-17,5.08,0.21,-0.47,0.35,-0.38,-358.3,24.1,-35.8,23313,-6
1998,4080600,1998-02-17,4.85,-1.31,0.71,-1.46,0.25,-359.6,12,-30.4,22038,-5
1998,4080900,1998-02-17,4.09,-1.62,3.16,-2.53,2.48,-368.8,13.8,-15.5,20170,-6
1998,4081200,1998-02-17,4.06,-1.6,3.92,-2.74,3.22,-371.3,11.5,-6.1,24730,-6
1998,4081500,1998-02-17,3.6,-1.34,4.31,-2.6,3.69,-375.1,13.1,-8.9,26040,-5
1998,4081800,1998-02-17,2.5,-0.61,5.23,-2.17,4.8,-383,20.8,-2.7,24525,-3
1998,4082100,1998-02-17,2.51,-0.64,5.09,-2.14,4.66,-381.8,25.1,-4.8,24032,-3
1998,4082400,1998-02-17,1.76,-0.67,5.75,-2.35,5.29,-385.3,29,-7,24346,-3
1998,4082700,1998-02-17,2.2,-2.2,5.28,-3.65,4.4,-382.7,18.3,-8.9,33630,-4
1998,4083000,1998-02-17,2.69,-1.1,4.93,-2.47,4.4,-380.1,14.9,-7.6,26750,-5
1998,4083300,1998-02-17,2.68,-0.2,5.34,-1.71,5.06,-382.6,15.7,-21.2,44006,-5
1998,4083600,1998-02-17,2.04,-1.86,5.23,-3.25,4.5,-383.1,8.6,-16.6,34052,-5
1998,4083900,1998-02-17,2.41,-0.89,5.54,-2.39,5.07,-382.8,16.1,-9.5,31335,-3
1998,4084200,1998-02-17,3.05,0.33,4.99,-1.05,4.89,-384,17.1,-12.9,61899,-3
1998,4084500,1998-02-17,2.77,0.06,5.34,-1.38,5.16,-382.7,19,-13.2,71252,-3
1998,4084800,1998-02-17,2.3,-0.87,5.82,-2.39,5.38,-385.3,15.6,-8.8,36344,-3
1998,4085100,1998-02-17,1.25,-3.08,5.69,-4.46,4.69,-392.9,2.9,-14,31893,-3
1998,4085400,1998-02-17,1.26,-2.41,5.76,-3.82,4.95,-396.3,2.3,-11.6,33218,-2
1998,4085700,1998-02-17,0.7,0.26,5.16,-1.06,5.06,-402.3,7.7,-11.8,47148,-2
1998,4086000,1998-02-17,0.51,-1.94,4.82,-3.09,4.18,-408.3,-4,-10.8,57410,1
1998,4086300,1998-02-17,-0.37,-2.19,4.8,-3.31,4.11,-419.3,-12,-6.6,64604,0
1998,4086600,1998-02-17,0.19,-3.56,3.78,-4.38,2.79,-420.5,-24.3,-13.5,62324,0
1998,4086900,1998-02-17,0.31,-4,1.92,-4.34,0.9,-409.8,-21.4,-34.7,64690,0
1998,4087200,1998-02-17,-0.82,-5.92,1.62,-6.13,0.17,-416.6,-30.7,-43.4,36966,0
1998,4087500,1998-02-17,0.02,-6.26,1.7,-6.49,0.18,-408.2,-29.9,-40.1,30438,0
1998,4087800,1998-02-17,0.72,-6.59,0.84,-6.6,-0.71,-408.4,-34.8,-46.5,31065,1
1998,4088100,1998-02-17,0.49,-6.72,1.19,-6.82,-0.37,-411.3,-32.6,-47,27707,1
1998,4088400,1998-02-17,0.51,-6.65,1.88,-6.91,0.34,99999.9,99999.9,99999.9,10000000,3
1998,4088700,1998-02-17,0.16,-6.28,2.62,-6.71,1.16,-409.5,-38.5,-35.2,28411,4
1998,4089000,1998-02-17,0.92,-6.44,2.35,-6.8,0.88,-406.5,-35.3,-40.9,27224,4
1998,4089300,1998-02-17,0.63,-6.14,3.27,-6.7,1.87,-410.5,-34.3,-33.2,31670,3
1998,4089600,1998-02-17,0.5,-5.49,4.15,-6.25,2.88,-407.2,-31.1,-29.2,29978,3
1998,4089900,1998-02-17,0.41,-5.61,4.02,-6.33,2.75,-405.8,-32.6,-29.1,32933,2
1998,4090200,1998-02-17,0.29,-5.94,3.38,-6.52,2.07,-405.6,-36.7,-33.6,30580,2
1998,4090500,1998-02-17,-0.25,-6.09,2.54,-6.48,1.23,-405.5,-39.4,-34,31178,2
1998,4090800,1998-02-17,-0.97,-5.8,2.66,-6.22,1.43,99999.9,99999.9,99999.9,10000000,1
1998,4091100,1998-02-17,-0.78,-5.87,2.77,-6.3,1.54,-416.8,-40.1,-30.1,36464,0
1998,4091400,1998-02-17,1.68,-5.88,2.12,-6.19,0.91,99999.9,99999.9,99999.9,10000000,0
1998,4091700,1998-02-17,0.12,-6,2.33,-6.34,1.11,-395.2,-43.3,-34.2,30302,-1
1998,4092000,1998-02-17,-1.73,-6.15,1.57,-6.33,0.35,-423.2,-45.8,-47.3,31450,0
1998,4092300,1998-02-17,-2.84,-5.99,1.04,-6.07,-0.13,-423.2,-45.8,-47.3,31450,-1
1998,4092600,1998-02-17,-2.53,-6.22,0.66,-6.23,-0.53,99999.9,99999.9,99999.9,10000000,-2
1998,4092900,1998-02-17,-1.52,-6.07,1.51,-6.25,0.34,99999.9,99999.9,99999.9,10000000,-3
1998,4093200,1998-02-17,0.41,-5.7,3.02,-6.16,1.91,-409.4,-38.2,-38,29793,-3
1998,4093500,1998-02-17,0.82,-5.93,3.06,-6.4,1.92,-401.9,-43.6,-29,28547,-3
1998,4093800,1998-02-17,1.04,-5.67,3.15,-6.15,2.07,-396.4,-42.6,-21.1,28812,-3
1998,4094100,1998-02-17,0.88,-5.6,1.94,-5.86,0.9,-402.8,-45.5,-29.8,34022,-2
1998,4094400,1998-02-17,1.55,-5.77,2.67,-6.15,1.59,-393.7,-48.9,-15.5,28274,-1
1998,4094700,1998-02-17,1.35,-5.86,2.06,-6.14,0.98,-394.6,-46,-17.5,29356,0
1998,4095000,1998-02-17,1.43,-5.66,2.84,-6.07,1.8,-397.4,-45.7,-16.1,33555,2
1998,4095300,1998-02-17,1.96,-5.36,3.54,-5.9,2.55,-393,-42.9,-7.6,33132,0
1998,4095600,1998-02-17,2.02,-5.81,3.26,-6.28,2.2,-392.2,-38.2,-4.6,23737,0
1998,4095900,1998-02-17,2.3,-6.3,1.09,-6.39,-0.01,-391,-36.9,-1.9,23149,0
1998,4096200,1998-02-17,1.77,-6.35,0.77,-6.39,-0.33,-390.5,-41,-14.1,22003,0
1998,4096500,1998-02-17,0.97,-6.36,-1.36,-6.03,-2.42,-395.7,-38,-24.1,28541,2
1998,4096800,1998-02-17,1.12,-5.65,1.71,-5.86,0.72,-397.4,-38.7,-34.2,36706,2
1998,4097100,1998-02-17,1.26,-5.41,1.8,-5.64,0.86,-396.7,-48.1,-32.8,38418,3
1998,4097400,1998-02-17,1.74,-2.08,4.24,-2.76,3.83,-401.9,-43.3,-37.7,26073,5
1998,4097700,1998-02-17,1.36,2.57,5.7,1.58,6.05,-403.8,-6,-34.2,21288,7
1998,4098000,1998-02-17,1.1,1.49,6.23,0.43,6.39,-405.2,-10.1,-29.8,23067,7
1998,4098300,1998-02-17,1.06,1.5,6.31,0.43,6.47,99999.9,99999.9,99999.9,10000000,7
1998,4098600,1998-02-17,0.81,1.66,5.42,0.73,5.62,-405.5,-14.2,-29.3,29318,9
1998,4098900,1998-02-17,0.01,2.44,5.75,1.46,6.07,-405.7,-13.4,-28.1,28559,9
1998,4099200,1998-02-17,-1.46,4.01,5.73,3.01,6.32,-402.9,-16.2,-27.2,22204,9
1998,4099500,1998-02-17,-1.33,3.9,5.92,2.87,6.48,-405.7,-17.5,-28.6,22812,8
1998,4099800,1998-02-17,-2.83,4.88,2.96,4.32,3.72,-406.2,-19.5,-31.6,28486,8
1998,4100100,1998-02-17,0.49,2.37,5.62,1.41,5.93,-398,-26.6,-24.3,30393,12
1998,4100400,1998-02-17,1.36,2.12,6.12,1.07,6.39,-398.1,-29.4,-23.2,30619,11
1998,4100700,1998-02-17,0.24,4.97,6.04,3.9,6.78,-394.7,-28.3,-10.2,31398,11
1998,4101000,1998-02-17,-1.04,4.58,5.15,3.66,5.84,-399.1,-24.5,-15.2,32152,8
1998,4101300,1998-02-17,-1.5,6.29,4.09,5.52,5.09,-402.9,-12,-19.6,34267,8
1998,4101600,1998-02-17,-2.88,6.58,4.54,5.73,5.58,-401.3,-5.8,-20.1,22016,8
1998,4101900,1998-02-17,-2.68,8.18,3.28,7.51,4.61,-405.8,-7.7,-21.5,20762,7
1998,4102200,1998-02-17,-2.29,9.06,1.76,8.63,3.26,-406.6,-9,-20,20147,7
1998,4102500,1998-02-17,-2.23,9.49,-0.19,9.39,1.42,-405.1,-11.9,-16.5,18346,6
1998,4102800,1998-02-17,-2.39,9.1,0.19,8.94,1.74,-405.4,-13.1,-17.7,20296,7
1998,4103100,1998-02-17,-2.66,9.52,-0.12,9.4,1.51,-405.9,-10,-12.7,21309,7
1998,4103400,1998-02-17,-2.5,9.62,-0.31,9.54,1.35,-409.8,-9.9,-15.2,22768,9
1998,4103700,1998-02-17,-2.68,9.62,-0.67,9.59,1,-410,-8.8,-15.3,22419,10
1998,4104000,1998-02-17,-2.82,9.91,-0.84,9.91,0.9,-408.2,-8.8,-12.7,22350,10
1998,4104300,1998-02-17,-2.67,9.99,-1.54,10.11,0.24,-410.3,-12.2,-12.9,26007,10
1998,4104600,1998-02-17,-2.68,10.29,-1.63,10.42,0.21,-410.4,-13.7,-13.7,24666,11
1998,4104900,1998-02-17,-2.58,10.39,-1.79,10.54,0.09,-411.1,-13.3,-14.2,24060,10
1998,4105200,1998-02-17,-2.53,10.24,-2.19,10.47,-0.31,-411.9,-12.1,-12.1,25858,8
1998,4105500,1998-02-17,-2.78,9.97,-3.05,10.36,-1.19,-411.9,-13.4,-12.6,28089,7
1998,4105800,1998-02-17,-2.77,10.13,-2.6,10.43,-0.71,-411.8,-14.1,-13,30700,8
1998,4106100,1998-02-17,-2.66,9.96,-3.42,10.42,-1.52,-413.1,-13.4,-13,30568,9
1998,4106400,1998-02-17,-3.17,10.3,-2.63,10.61,-0.67,-410.3,-13.6,-15.3,28577,10
1998,4106700,1998-02-17,-3.68,10.15,-2.97,10.53,-1,-409.2,-13.7,-18.1,26655,8
1998,4107000,1998-02-17,-4.15,10.38,-2.49,10.66,-0.47,-410,-13.6,-15.9,24488,5
1998,4107300,1998-02-17,-4.21,10.25,-2.02,10.44,-0.02,-410.6,-14.1,-14.5,27923,5
1998,4107600,1998-02-17,-5.21,9.44,2.35,8.8,4.14,-409,-10.3,-31.3,35688,4
1998,4107900,1998-02-17,-4.08,9.24,-6.12,10.25,-4.19,-412.1,-11.1,-13.6,31147,5
1998,4108200,1998-02-17,-3.85,9.2,-7.08,10.43,-5.11,-413.6,-12.3,-12.7,27457,1
1998,4108500,1998-02-17,-3.9,9.33,-7.13,10.57,-5.12,-411.8,-12.7,-15.2,25174,0
1998,4108800,1998-02-17,-4.39,9,-7.31,10.3,-5.33,-409.8,-14.9,-14.8,26453,0
1998,4109100,1998-02-17,-4.67,8.62,-7.48,9.97,-5.55,-405.5,-17.7,-17.5,26863,1
1998,4109400,1998-02-17,-4.35,8.32,-7.88,9.78,-5.98,-405.9,-20.3,-15.9,30019,1
1998,4109700,1998-02-17,-3.88,7.92,-8.62,9.56,-6.76,99999.9,99999.9,99999.9,10000000,-1
1998,4110000,1998-02-17,-4.36,8.35,-7.96,9.85,-6,-408.2,-24,-16.3,30851,-2
1998,4110300,1998-02-17,-4.41,8.15,-8.12,9.71,-6.18,-407.4,-25.1,-16.2,31766,-3
1998,4110600,1998-02-17,-4.25,7.32,-9.17,9.15,-7.35,-406.7,-22.2,-17.6,30224,-5
1998,4110900,1998-02-17,-3.6,8.65,-8.5,10.32,-6.38,-411.7,-23,-23.6,32308,-8
1998,4111200,1998-02-17,-3.99,8.47,-8.46,10.15,-6.35,-407.4,-21.5,-21.3,30642,-10
1998,4111500,1998-02-17,-4.43,7.29,-9.5,9.25,-7.6,-408.6,-14.9,-18.8,25943,-12
1998,4111800,1998-02-17,-4.77,6.97,-9.47,8.95,-7.62,-404.7,-11.1,-13.4,28628,-13
1998,4112100,1998-02-17,-4.83,6.82,-9.28,8.8,-7.44,-407.1,-15.9,-16.2,29287,-14
1998,4112400,1998-02-17,-5.18,6.55,-9.37,8.57,-7.56,-403.3,-7.6,-13.4,32609,-15
1998,4112700,1998-02-17,-4.86,6.6,-9.36,8.65,-7.51,-406.5,-7.2,-14.4,28564,-15
1998,4113000,1998-02-17,-5.16,6.25,-9.23,8.3,-7.44,-405.4,-2,-13.6,30665,-15
1998,4113300,1998-02-17,-4.37,7.31,-8.63,9.2,-6.57,-409.9,-5.2,-16.2,37984,-16
1998,4113600,1998-02-17,-3.88,7.47,-8.77,9.41,-6.64,-413.9,0.9,-18,45554,-16
1998,4113900,1998-02-17,-4.72,7,-8.82,8.99,-6.77,-405.8,-7.7,-16.5,40271,-17
1998,4114200,1998-02-17,-5.24,7.05,-8.57,9,-6.49,-404.9,-17.2,-15.8,33270,-17
1998,4114500,1998-02-17,-5.15,7.17,-8.32,9.08,-6.19,-404.4,-13.2,-19.6,35039,-17
1998,4114800,1998-02-17,-4.8,7.6,-8.06,9.44,-5.79,-405.2,-15.4,-21.4,33453,-17
1998,4115100,1998-02-17,-4.94,7.66,-7.83,9.46,-5.52,-411.2,-15.2,-22.1,31120,-16
1998,4115400,1998-02-17,-5.34,7.81,-6.55,9.28,-4.21,-405,-12.7,-29.5,38484,-17
1998,4115700,1998-02-17,-5.45,7.56,-6.72,9.1,-4.41,-406.4,-11.1,-27.7,40380,-17
1998,4116000,1998-02-17,-7.95,7.1,-4.62,8.09,-2.48,-400.9,-7.8,-27.3,43608,-18
1998,4116300,1998-02-17,-8.44,6.42,-5.69,7.76,-3.68,-396.6,-16.8,-27.8,42263,-18
1998,4116600,1998-02-17,-9.15,4.18,-6.52,5.86,-5.07,-394.8,-4.8,-23.3,38619,-18
1998,4116900,1998-02-17,-9.31,3.39,-6.75,5.18,-5.49,-393.1,-7.1,-16.1,30597,-17
1998,4117200,1998-02-17,-6.64,5.36,-8.58,7.61,-6.66,-401.3,-5.6,-19.6,33830,-19
1998,4117500,1998-02-17,-6.94,4.72,-8.6,7.04,-6.84,-399.1,-7,-16.8,36931,-21
1998,4117800,1998-02-17,-7.36,2.85,-8.94,5.37,-7.69,-390.8,8.1,-25.4,39596,-22
1998,4118100,1998-02-17,-7.7,0.17,-9.11,2.9,-8.64,-393.4,3.7,-14.8,34680,-22
1998,4118400,1998-02-17,-8.71,-2.96,-7.42,-0.56,-7.97,-390.4,1.1,-10,34032,-22
1998,4118700,1998-02-17,-8.56,-2.26,-8.65,0.52,-8.93,-390.5,5.7,-11.6,32581,-24
1998,4119000,1998-02-17,-8.36,-2.17,-8.91,0.71,-9.14,-391.3,3.9,-11.1,34198,-25
1998,4119300,1998-02-17,-8.44,-1.71,-8.92,1.19,-9.01,-391.4,4.2,-10.1,36986,-26
1998,4119600,1998-02-17,-8.32,-2.14,-9.03,0.85,-9.24,-392.4,3.2,-7.1,31894,-28
1998,4119900,1998-02-17,-7.71,-3.71,-8.47,-0.77,-9.21,-396.3,4.7,-6.5,36201,-29
1998,4120200,1998-02-17,-6.68,0.33,-9.78,3.51,-9.13,-402.4,-11.3,-4.6,39936,-29
1998,4120500,1998-02-17,-4.09,2.4,-11.28,5.99,-9.85,-401.3,-6.6,-11.7,36278,-29
1998,4120800,1998-02-17,-3.98,3.31,-10.64,6.67,-8.92,-398.8,-4.1,-2.9,37483,-31
1998,4121100,1998-02-17,-4.01,3.85,-10.76,7.26,-8.82,-399.6,-8.7,-5.2,39314,-30
1998,4121400,1998-02-17,-4.9,3.39,-10.55,6.79,-8.75,-396.2,-3.5,-3.9,35100,-33
1998,4121700,1998-02-17,-5.54,3.6,-10.35,6.95,-8.47,-394.4,-2.9,-6.2,34855,-34
1998,4122000,1998-02-17,-5.65,2.93,-10.55,6.43,-8.86,-395.4,-3.8,-4.9,35924,-35
1998,4122300,1998-02-17,-6.3,1.84,-10.15,5.31,-8.85,-394.3,-2.5,-1.9,34968,-36
1998,4122600,1998-02-17,-5.74,2.66,-10.8,6.34,-9.14,-395.2,-2.9,-3.7,31770,-35
1998,4122900,1998-02-17,-3.85,4.13,-11.23,7.9,-8.99,-398.5,-5.5,-5.5,34040,-38
1998,4123200,1998-02-17,-2.74,4.91,-11.2,8.66,-8.64,-396.9,-0.7,-5.5,29630,-39
1998,4123500,1998-02-17,-3.73,4.46,-11.34,8.32,-8.91,-396.4,0.3,-3.6,27400,-38
1998,4123800,1998-02-17,-4.11,3.98,-11.53,7.98,-9.22,-394.5,4.6,-2.9,28874,-40
1998,4124100,1998-02-17,-4.13,4.45,-11.35,8.38,-8.85,-393.8,4.1,-3.6,25147,-41
1998,4124400,1998-02-17,-3.52,4.99,-11.06,8.81,-8.34,-395,2.6,-1.8,29068,-41
1998,4124700,1998-02-17,-2.85,5.38,-11.31,9.3,-8.39,-396.3,3.2,-2.1,27681,-42
1998,4125000,1998-02-17,-2.76,5.13,-11.54,9.19,-8.67,-398,3.8,-2.9,26919,-43
1998,4125300,1998-02-17,-2.6,5.54,-11.48,9.58,-8.42,-399.3,2.2,-1.3,21343,-45
1998,4125600,1998-02-17,-2.93,6.29,-11.18,10.18,-7.81,-396.8,-1.4,-7.8,24425,-47
